Price,Close,High,Low,Open,Volume
Ticker,SBER.ME,SBER.ME,SBER.ME,SBER.ME,SBER.ME
Date,,,,,
2021-07-13,303.70001220703125,307.2200012207031,302.1099853515625,306.80999755859375,20444530
2021-07-14,302.04998779296875,303.69000244140625,300.739990234375,302.70001220703125,22945970
2021-07-15,301.9599914550781,303.5,299.7699890136719,301.1300048828125,19983500
2021-07-16,300.2099914550781,304.7799987792969,298.57000732421875,302.04998779296875,32808751
2021-07-19,291.2099914550781,298.3599853515625,290.0299987792969,298.0,38331630
2021-07-20,295.95001220703125,296.7200012207031,292.29998779296875,291.3800048828125,33069900
2021-07-21,294.92999267578125,296.94000244140625,293.5400085449219,296.0,16319150
2021-07-22,296.54998779296875,298.1700134277344,294.42999267578125,295.7699890136719,19547110
2021-07-23,295.92999267578125,298.69000244140625,295.0400085449219,297.489990234375,13961590
2021-07-26,302.25,302.4800109863281,291.9800109863281,294.0,30222291
2021-07-27,299.5,304.5899963378906,299.3800048828125,302.6600036621094,37278892
2021-07-28,302.2699890136719,302.9800109863281,300.0,300.42999267578125,24877150
2021-07-29,304.0299987792969,305.20001220703125,303.0299987792969,304.1300048828125,26459311
2021-07-30,306.0400085449219,306.6700134277344,301.1400146484375,302.4800109863281,47756243
2021-08-02,307.30999755859375,308.6300048828125,306.2300109863281,306.2300109863281,29654174
2021-08-03,309.5899963378906,309.79998779296875,306.30999755859375,306.30999755859375,32214379
2021-08-04,311.6099853515625,312.0,309.25,310.260009765625,29067901
2021-08-05,315.19000244140625,315.9100036621094,310.82000732421875,311.0199890136719,34992254
2021-08-06,319.6000061035156,320.0,315.30999755859375,316.20001220703125,52329520
2021-08-09,326.9800109863281,328.2900085449219,317.6499938964844,318.5899963378906,69867741
2021-08-10,329.6400146484375,331.2900085449219,327.1499938964844,328.04998779296875,40271288
2021-08-11,330.1000061035156,330.8399963378906,326.2099914550781,330.70001220703125,33061000
2021-08-12,329.20001220703125,330.6400146484375,327.29998779296875,330.0,19977255
2021-08-13,328.70001220703125,330.2699890136719,327.30999755859375,328.6000061035156,17948801
2021-08-16,329.4200134277344,330.5199890136719,327.1300048828125,327.5899963378906,22876630
2021-08-17,334.9700012207031,335.70001220703125,328.57000732421875,329.0,40116860
2021-08-18,337.79998779296875,338.9800109863281,333.260009765625,336.0,32785590
2021-08-19,330.7900085449219,333.7300109863281,329.1000061035156,333.5,40402861
2021-08-20,326.57000732421875,333.2699890136719,325.1700134277344,332.0199890136719,34475340
2021-08-23,328.95001220703125,329.80999755859375,326.54998779296875,327.8500061035156,19631231
2021-08-24,324.2900085449219,331.1400146484375,323.32000732421875,330.42999267578125,34337495
2021-08-25,324.7900085449219,325.1400146484375,321.260009765625,324.29998779296875,26644830
2021-08-26,322.8900146484375,325.54998779296875,320.5799865722656,324.0299987792969,25776440
2021-08-27,326.7900085449219,326.95001220703125,321.79998779296875,323.7099914550781,25350740
2021-08-30,328.5299987792969,329.3800048828125,326.510009765625,328.42999267578125,18825630
2021-08-31,328.1400146484375,330.4800109863281,327.29998779296875,328.5,31289750
2021-09-01,334.5,334.57000732421875,334.57000732421875,334.57000732421875,30698661
2021-09-02,329.010009765625,329.0,329.0,329.0,31605960
2021-09-03,329.70001220703125,329.7099914550781,329.7099914550781,329.7099914550781,29626393
2021-09-06,329.5899963378906,329.3699951171875,329.3699951171875,329.3699951171875,17491440
2021-09-07,325.54998779296875,325.9599914550781,325.9599914550781,325.9599914550781,24448110
2021-09-08,332.6000061035156,331.70001220703125,331.70001220703125,331.70001220703125,47841541
2021-09-09,327.4700012207031,332.6700134277344,325.69000244140625,332.5,27963830
2021-09-10,326.8999938964844,328.42999267578125,325.2200012207031,328.010009765625,15926841
2021-09-13,326.7200012207031,327.8999938964844,324.010009765625,327.010009765625,21601850
2021-09-14,327.4800109863281,328.8399963378906,325.4800109863281,327.45001220703125,20938950
2021-09-15,332.6700134277344,334.6000061035156,326.4599914550781,326.4599914550781,42223930
2021-09-16,326.29998779296875,334.5,324.9100036621094,333.0400085449219,60436343
2021-09-17,330.9200134277344,331.7300109863281,325.70001220703125,326.8999938964844,52041880
2021-09-20,327.04998779296875,328.8500061035156,325.0,327.010009765625,27938531
2021-09-21,323.9100036621094,329.4100036621094,322.3999938964844,328.44000244140625,44862590
2021-09-22,327.5400085449219,328.8900146484375,322.5,328.44000244140625,35236231
2021-09-23,326.55999755859375,329.3900146484375,325.1300048828125,328.94000244140625,25566940
2021-09-24,325.3399963378906,326.2300109863281,323.6199951171875,326.0799865722656,23360680
2021-09-27,331.8599853515625,332.4599914550781,326.0899963378906,326.3900146484375,32507455
2021-09-28,330.70001220703125,334.4800109863281,328.32000732421875,332.07000732421875,50245810
2021-09-29,328.1000061035156,330.4100036621094,327.1499938964844,329.0899963378906,26473790
2021-09-30,339.1400146484375,342.20001220703125,329.57000732421875,329.9800109863281,76632230
2021-10-01,337.5899963378906,339.94000244140625,336.0799865722656,339.2099914550781,35601050
2021-10-04,346.8399963378906,349.260009765625,336.2200012207031,337.8999938964844,56687500
2021-10-05,363.3800048828125,365.0,344.8999938964844,346.7799987792969,81981951
2021-10-06,362.55999755859375,375.4800109863281,359.3500061035156,366.0,91428090
2021-10-07,369.010009765625,374.0,366.0,367.69000244140625,47253580
2021-10-08,372.9700012207031,374.54998779296875,368.0,370.0,29335220
2021-10-11,387.20001220703125,388.1099853515625,375.0,375.0,63725645
2021-10-12,378.6099853515625,386.8599853515625,376.7200012207031,385.8800048828125,49530021
2021-10-13,380.20001220703125,380.5199890136719,370.80999755859375,378.8599853515625,50558020
2021-10-14,376.489990234375,383.1099853515625,374.57000732421875,382.0,34890320
2021-10-15,370.8599853515625,378.4100036621094,370.42999267578125,377.9200134277344,35514790
2021-10-18,365.3999938964844,369.9100036621094,363.75,369.3500061035156,36140400
2021-10-19,371.67999267578125,372.0,371.3500061035156,372.0,38253061
2021-10-20,371.2900085449219,371.9700012207031,367.1000061035156,371.8299865722656,26078440
2021-10-21,364.5899963378906,371.1400146484375,363.20001220703125,368.20001220703125,22684170
2021-10-22,364.8299865722656,370.3900146484375,362.3699951171875,364.0,24482111
2021-10-25,369.7300109863281,371.67999267578125,361.67999267578125,366.20001220703125,34418710
2021-10-26,372.8399963378906,374.6300048828125,365.6700134277344,369.8900146484375,39139530
2021-10-27,372.7699890136719,374.0,366.510009765625,371.0,33997180
2021-10-28,363.95001220703125,374.9200134277344,362.3399963378906,370.5,51228583
2021-10-29,355.70001220703125,364.3399963378906,352.69000244140625,364.3399963378906,49762761
2021-11-01,370.32000732421875,371.4700012207031,356.1400146484375,356.1499938964844,51382300
2021-11-02,371.20001220703125,371.3699951171875,370.9200134277344,371.0799865722656,35646402
2021-11-03,367.9599914550781,370.20001220703125,365.0299987792969,370.0,26685110
2021-11-05,359.94000244140625,367.55999755859375,358.5199890136719,366.989990234375,36230870
2021-11-08,358.8500061035156,363.9700012207031,355.6199951171875,362.57000732421875,38265570
2021-11-09,356.9200134277344,364.5799865722656,356.29998779296875,358.4100036621094,39147312
2021-11-10,353.1000061035156,358.760009765625,350.8399963378906,356.70001220703125,40586990
2021-11-11,357.1000061035156,357.7699890136719,356.44000244140625,356.44000244140625,39703880
2021-11-12,349.510009765625,356.239990234375,339.67999267578125,356.239990234375,95558292
2021-11-15,344.5899963378906,352.79998779296875,342.760009765625,349.239990234375,55727520
2021-11-16,338.7200012207031,346.4700012207031,336.010009765625,344.42999267578125,57589280
2021-11-17,339.3999938964844,343.55999755859375,336.6000061035156,338.489990234375,45870730
2021-11-18,335.9100036621094,343.1199951171875,333.5,338.9700012207031,42058040
2021-11-19,327.25,339.989990234375,325.70001220703125,339.3699951171875,62664810
2021-11-22,309.95001220703125,326.30999755859375,309.0400085449219,326.04998779296875,131785611
2021-11-23,324.1000061035156,325.6600036621094,300.1099853515625,306.2799987792969,138040280
2021-11-24,320.2200012207031,329.94000244140625,317.3500061035156,328.0,74328710
2021-11-25,317.8800048828125,322.95001220703125,316.1099853515625,321.54998779296875,41362773
2021-11-26,305.20001220703125,312.0,304.0,322.3500061035156,85174510
2021-11-29,316.6400146484375,322.1499938964844,309.5199890136719,311.1099853515625,76907421
2021-11-30,315.6600036621094,318.5799865722656,310.2200012207031,311.0,90010691
2021-12-01,328.8599853515625,329.44000244140625,319.510009765625,321.29998779296875,61569131
2021-12-02,326.2900085449219,329.0,320.5400085449219,325.3999938964844,56956970
2021-12-03,320.70001220703125,328.95001220703125,320.1499938964844,327.6000061035156,33506208
2021-12-06,305.5400085449219,324.0,304.17999267578125,323.82000732421875,91708721
2021-12-07,307.70001220703125,312.79998779296875,300.5,311.0199890136719,137485370
2021-12-08,293.989990234375,316.8800048828125,291.57000732421875,312.7900085449219,219821040
2021-12-09,302.3900146484375,304.94000244140625,292.70001220703125,295.260009765625,124703340
2021-12-10,295.94000244140625,304.2799987792969,294.42999267578125,300.7300109863281,77309461
2021-12-13,281.30999755859375,300.989990234375,281.0299987792969,300.0,133347410
2021-12-14,282.25,286.0899963378906,272.0799865722656,274.8599853515625,167136410
2021-12-15,281.29998779296875,287.54998779296875,279.44000244140625,286.1000061035156,76184630
2021-12-16,297.45001220703125,298.70001220703125,288.57000732421875,290.010009765625,124081330
2021-12-17,296.05999755859375,296.7300109863281,291.6099853515625,295.0,103989540
2021-12-20,287.25,290.44000244140625,285.6300048828125,287.8699951171875,75111041
2021-12-21,290.67999267578125,293.0,286.760009765625,292.2799987792969,58072445
2021-12-22,295.29998779296875,297.2300109863281,289.2300109863281,290.75,58788830
2021-12-23,293.989990234375,298.1000061035156,291.260009765625,296.4800109863281,51431430
2021-12-24,293.6199951171875,294.17999267578125,289.0,293.54998779296875,35224451
2021-12-27,295.0,296.0,293.3699951171875,294.6600036621094,32633340
2021-12-28,295.5299987792969,297.54998779296875,294.17999267578125,297.25,34364380
2021-12-29,293.0,295.54998779296875,291.3299865722656,294.4700012207031,34820002
2021-12-30,293.489990234375,294.67999267578125,291.5199890136719,293.1400146484375,37121450
2022-01-03,302.8500061035156,303.8800048828125,296.0,296.1000061035156,45109764
2022-01-04,304.5,308.79998779296875,301.6300048828125,308.5299987792969,49869680
2022-01-05,297.260009765625,304.19000244140625,297.05999755859375,302.7099914550781,38421900
2022-01-06,292.9100036621094,295.1000061035156,287.4200134277344,292.8299865722656,72853031
2022-01-10,290.260009765625,298.5,288.67999267578125,296.989990234375,61468730
2022-01-11,290.5899963378906,292.8800048828125,288.7099914550781,291.0,53141460
2022-01-12,289.3299865722656,292.29998779296875,285.04998779296875,291.42999267578125,75715730
2022-01-13,272.8999938964844,290.29998779296875,269.8999938964844,288.70001220703125,177458892
2022-01-14,254.58999633789062,276.79998779296875,249.1999969482422,275.010009765625,376603880
2022-01-17,257.1000061035156,264.010009765625,247.0,262.1499938964844,248689250
2022-01-18,257.1000061035156,257.1000061035156,257.1000061035156,257.1000061035156,0
2022-01-19,241.38999938964844,249.0,221.02999877929688,232.89999389648438,360958990
2022-01-20,260.0,263.0,240.00999450683594,244.1699981689453,329113650
2022-01-21,246.85000610351562,259.0799865722656,246.0,252.99000549316406,295690670
2022-01-24,234.82000732421875,249.8800048828125,226.0,246.50999450683594,325829650
2022-01-25,231.6999969482422,243.5500030517578,231.0,237.0,232596970
2022-01-26,239.27999877929688,245.1699981689453,233.3000030517578,240.5,224840650
2022-01-27,253.0,260.0,233.10000610351562,235.0,301306340
2022-01-28,257.2799987792969,262.0,252.02000427246094,255.8699951171875,204180270
2022-01-31,257.2799987792969,257.2799987792969,257.2799987792969,257.2799987792969,0
2022-02-01,262.6000061035156,273.1000061035156,260.55999755859375,269.7200012207031,170396140
2022-02-02,258.6400146484375,266.9100036621094,254.52000427246094,265.8800048828125,170215080
2022-02-03,252.7100067138672,259.8699951171875,250.05999755859375,258.45001220703125,151173100
2022-02-04,254.22000122070312,259.739990234375,251.91000366210938,251.99000549316406,127035170
2022-02-07,256.69000244140625,260.5299987792969,253.52000427246094,256.989990234375,85586640
2022-02-08,269.04998779296875,269.8999938964844,256.5199890136719,257.6000061035156,161506220
2022-02-09,279.3699951171875,279.7099914550781,270.0,270.010009765625,193575010
2022-02-10,278.8999938964844,282.29998779296875,273.6700134277344,279.20001220703125,180148360
2022-02-11,266.6000061035156,275.8699951171875,259.6099853515625,274.8999938964844,213954390
2022-02-14,255.6699981689453,259.5,245.10000610351562,256.69000244140625,357654570
2022-02-15,270.2099914550781,274.0,257.510009765625,257.8900146484375,271518670
2022-02-16,277.489990234375,281.0,274.1499938964844,276.8800048828125,195822410
2022-02-17,261.04998779296875,277.0,259.3599853515625,277.0,262088700
2022-02-18,249.0,267.0,245.0,262.1300048828125,270594740
2022-02-21,208.0,258.32000732421875,184.3000030517578,249.14999389648438,1084508440
2022-02-22,211.0,219.89999389648438,182.02999877929688,198.72000122070312,946020570
2022-02-24,112.5,187.5399932861328,89.58999633789062,187.5399932861328,829355880
2022-02-25,130.5,152.88999938964844,115.11000061035156,123.75,396287150
2022-03-24,136.24000549316406,156.1999969482422,130.14999389648438,131.0,159464350
2022-03-25,131.5,147.0,128.1999969482422,137.0,57662950
2022-03-28,125.0,131.47000122070312,125.0,130.60000610351562,33212430
2022-03-29,128.77000427246094,137.57000732421875,122.0,126.16000366210938,72338740
2022-03-30,134.60000610351562,138.39999389648438,131.11000061035156,136.88999938964844,35675450
2022-03-31,143.69000244140625,147.41000366210938,134.52000427246094,135.25,118425000
2022-04-01,154.5,155.39999389648438,144.50999450683594,145.0,118880720
2022-04-04,154.5,154.5,154.5,154.5,0
2022-04-05,154.10000610351562,169.89999389648438,147.75999450683594,169.8300018310547,130342790
2022-04-06,141.60000610351562,153.3000030517578,140.64999389648438,143.50999450683594,109040410
